Psc,Pisces,Pisces is a constellation of the zodiac. Its name is the Latin plural for fish. It lies between Aquarius to the west and Aries to the east. The ecliptic and the celestial equator intersect within this constellation and in Virgo.
Tel,Telescopium,"Telescopium is a minor constellation in the southern celestial hemisphere, one of twelve named in the 18th century by French astronomer Nicolas-Louis de Lacaille and one of several depicting scientific instruments. Its name is a Latinized form of the Greek word for telescope. Telescopium was later much reduced in size by Francis Baily and Benjamin Gould.
The brightest star in the constellation is Alpha Telescopii, a blue-white subgiant with an apparent magnitude of 3.5, followed by the orange giant star Zeta Telescopii at magnitude 4.1. Eta and PZ Telescopii are two young star systems with debris disks and brown dwarf companions. Telescopium hosts two unusual stars with very little hydrogen that are likely to be the result of two merged white dwarfs: PV Telescopii, also known as HD 168476, is a hot blue extreme helium star, while RS Telescopii is an R Coronae Borealis variable. RR Telescopii is a cataclysmic variable that brightened as a nova to magnitude 6 in 1948."
Cep,Cepheus,"Cepheus is a constellation in the northern sky. It is named after Cepheus, King of Aethiopia in Greek mythology. It was one of the 48 constellations listed by the 2nd century astronomer Ptolemy, and remains one of the 88 modern constellations. Its brightest star is Alpha Cephei with an apparent magnitude of 3.5. Delta Cephei is the prototype of an important class of star known as a Cepheid variable. RW Cephei, an orange hypergiant, together with the red supergiants Mu Cephei, VV Cephei and V354 Cephei are among the largest stars known. In addition, Cepheus also has the hyperluminous quasar S5 0014+81, hosting an ultramassive black hole in its core at 40 billion solar masses, about 10,000 times more massive than the central black hole of the Milky Way, making it the most massive black hole known in the universe."
Pic,Pictor,"Pictor is a constellation in the Southern Celestial Hemisphere, located between the star Canopus and the Large Magellanic Cloud. Its name is Latin for painter, and is an abbreviation of the older name Equuleus Pictoris (the ""painter's easel""). Normally represented as an easel, Pictor was named by Abbé Nicolas-Louis de Lacaille in the 18th century. The constellation's brightest star is Alpha Pictoris, a white main-sequence star around 97 light-years away from Earth. Pictor also hosts RR Pictoris, a cataclysmic variable star system that flared up as a nova, reaching apparent (visual) magnitude 1.2 in 1925 before fading into obscurity.
Pictor has attracted attention because of its second-brightest star Beta Pictoris, 63.4 light-years distant from Earth, which is surrounded by an unusual dust disk rich in carbon, as well as an exoplanet (extrasolar planet). Another five stars in the constellation have been observed to have planets. Among them is HD 40307, an orange dwarf that has six planets orbiting it, one of which—HD 40307 g—is a potential super-Earth in the circumstellar habitable zone. Kapteyn's Star, the nearest star in Pictor to Earth, is a red dwarf located 12.76 light-years away that was found to have two super-Earths in orbit in 2014. Pictor A is a radio galaxy that is shooting an 800,000 light-year long jet of plasma from a supermassive black hole at its centre. In 2006, a gamma-ray burst—GRB 060729—was observed in Pictor, its extremely long X-ray afterglow detectable for nearly two years."
Ant,Antlia,"Antlia (; from Ancient Greek ἀντλία) is a constellation in the southern sky. Its name means ""pump"" and it specifically represents an air pump. Abbreviated from Antlia Pneumatica, the constellation was introduced by Nicolas Louis de Lacaille in the 18th century. Located close to those forming the old constellation of the ship Argo Navis, Antlia is completely visible from latitudes south of 49 degrees north
Antlia is a faint constellation; its brightest star is Alpha Antliae is an orange giant that is a suspected variable star, ranging between apparent magnitudes 4.22 and 4.29. Two star systems have known exoplanets. NGC 2997, a spiral galaxy, and the Antlia Dwarf Galaxy lie within Antlia's borders."
Cru,Crux,"Crux  is a constellation located in the southern sky in a bright portion of the Milky Way, being among the most distinctive even though it is the smallest of all 88 modern constellations. Its name is Latin for cross, and it is dominated by a cross-shaped or kite-like asterism that is commonly known as the Southern Cross.
Predominating the asterism is the most southerly first-magnitude star and brightest star in the constellation, the blue-white Alpha Crucis or Acrux, followed by four other stars, descending in clockwise order by magnitude: Beta, Gamma (one of the closest red giants to Earth), Delta and Epsilon Crucis. Many of these brighter stars are members of the Scorpius–Centaurus Association, a large but loose group of hot blue-white stars that appear to share common origins and motion across the southern Milky Way. The constellation contains four Cepheid variables that are visible to the naked eye under optimum conditions. Crux also contains the bright and colourful open cluster known as the Jewel Box (NGC 4755) and, to the southwest, partly includes the extensive dark nebula, known as the Coalsack Nebula."
Pav,Pavo,"Pavo is a constellation in the southern sky with the Latin name for peacock. It is one of twelve constellations conceived by Petrus Plancius from the observations of Pieter Dirkszoon Keyser and Frederick de Houtman. Pavo first appeared on a 35-cm (14 in) diameter celestial globe published in 1598 in Amsterdam by Plancius and Jodocus Hondius and was depicted in Johann Bayer's star atlas Uranometria of 1603. French explorer and astronomer Nicolas Louis de Lacaille gave its stars Bayer designations in 1756. The constellations Pavo, Grus, Phoenix and Tucana are collectively known as the ""Southern Birds"".
The constellation's brightest member, Alpha Pavonis, is also known as Peacock and appears as a 1.91-magnitude blue-white star, but is actually a spectroscopic binary. Delta Pavonis is a nearby Sun-like star some 19.9 light years distant. Six of the star systems in Pavo have been found to host planets, including HD 181433 with a super-earth, and HD 172555 with evidence of a major interplanetary collision in the past few thousand years. The constellation contains NGC 6752, the third-brightest globular cluster in the sky, and the spiral galaxy NGC 6744, which closely resembles our Milky Way but is twice as large. Pavo is the radiant of two annual meteor showers: the Delta Pavonids and August Pavonids."
Lib,Libra,"Libra  is a constellation of the zodiac. Its name is Latin for weighing scales, and its symbol is  (Unicode ♎). It is fairly faint, with no first magnitude stars, and lies between Virgo to the west and Scorpius to the east. Beta Librae, also known as Zubeneschamali, is the brightest star in the constellation. Three star systems have planets."
Com,Coma Berenices,"Coma Berenices is a traditional asterism that has since been defined as one of the 88 modern constellations. It is located near Arcturus, and the constellation Leo to which it formerly belonged, and contains the North Galactic Pole. Its name means ""Berenice's Hair"" (in Greek, via Latin), and refers to the legend of Queen Berenice II of Egypt, who sacrificed her long hair."
Tri,Triangulum,"Triangulum is a small constellation in the northern sky. Its name is Latin for ""triangle"", derived from its three brightest stars, which form a long and narrow triangle. Known to the ancient Babylonians and Greeks, Triangulum was one of the 48 constellations listed by the 2nd century astronomer Ptolemy. The celestial cartographers Johann Bayer and John Flamsteed catalogued the constellation's stars, giving six of them Bayer designations.
The white stars Beta and Gamma Trianguli, of apparent magnitudes 3.00 and 4.00, respectively, form the base of the triangle and the yellow-white Alpha Trianguli, of magnitude 3.41, the apex. Iota Trianguli is a notable double star system, and there are three star systems with planets located in Triangulum. The constellation contains several galaxies, the brightest and nearest of which is the Triangulum Galaxy or Messier 33—a member of the Local Group. The first quasar ever observed, 3C 48, also lies within Triangulum's boundaries."
Gem,Gemini,"Gemini is one of the constellations of the zodiac. It was one of the 48 constellations described by the 2nd century AD astronomer Ptolemy and it remains one of the 88 modern constellations today. Its name is Latin for ""twins,"" and it is associated with the twins Castor and Pollux in Greek mythology. Its symbol is  (Unicode ♊)."
Peg,Pegasus,"Pegasus is a constellation in the northern sky, named after the winged horse Pegasus in Greek mythology. It was one of the 48 constellations listed by the 2nd-century astronomer Ptolemy, and is one of the 88 constellations recognised today.
With an apparent magnitude varying between 2.37 and 2.45, the brightest star in Pegasus is the orange supergiant Epsilon Pegasi, also known as Enif, which marks the horse's muzzle. Alpha (Markab), Beta (Scheat), and Gamma (Algenib), together with Alpha Andromedae (Alpheratz or Sirrah) form the large asterism known as the Square of Pegasus. Twelve star systems have been found to have exoplanets."
Cet,Cetus,"Cetus () is a constellation. Its name refers to Cetus, a sea monster in Greek mythology, although it is often called 'the whale' today. Cetus is located in the region of the sky that contains other water-related constellations such as Aquarius, Pisces, and Eridanus."
Pup,Puppis,"Puppis  is a constellation in the southern sky. Puppis, the Poop Deck, was originally part of an over-large constellation, the ship of ""Jason and the Argonauts"", Argo Navis, which centuries after its initial description, was divided into three parts, the other two being Carina (the keel and hull), and Vela (the sails of the ship). Puppis is the largest of the three constellations in square degrees. It is one of the 88 modern constellations recognized by the International Astronomical Union."
Equ,Equuleus,"Equuleus  is a constellation. Its name is Latin for 'little horse', a foal. It was one of the 48 constellations listed by the 2nd century astronomer Ptolemy, and remains one of the 88 modern constellations. It is the second smallest of the modern constellations (after Crux), spanning only 72 square degrees. It is also very faint, having no stars brighter than the fourth magnitude."
Cen,Centaurus,"Centaurus  is a bright constellation in the southern sky. One of the largest constellations, Centaurus was included among the 48 constellations listed by the 2nd century astronomer Ptolemy, and it remains one of the 88 modern constellations. In Greek mythology, Centaurus represents a centaur; a creature that is half human, half horse (another constellation named after a centaur is one from the zodiac: Sagittarius). Notable stars include Alpha Centauri, the nearest star system to the Solar System, its neighbour in the sky Beta Centauri, and V766 Centauri, one of the largest stars yet discovered. The constellation also contains Omega Centauri, the brightest globular cluster as visible from Earth and one of the largest known."
Cnc,Cancer,"Cancer is one of the twelve constellations of the zodiac. Its name is Latin for crab and it is commonly represented as one. Its astrological symbol is  (Unicode ♋). Cancer is a medium-size constellation with an area of 506 square degrees and its stars are rather faint, its brightest star Beta Cancri having an apparent magnitude of 3.5. It contains two stars with known planets, including 55 Cancri, which has five: one super-earth and four gas giants, one of which is in the habitable zone and as such has expected temperatures similar to Earth. Located at the center of the constellation is Praesepe (Messier 44), one of the closest open clusters to Earth and a popular target for amateur astronomers."
Pyx,Pyxis,"Pyxis (; Greek: box) is a small and faint constellation in the southern sky. Abbreviated from Pyxis Nautica, its name is Latin for a mariner's compass (contrasting with Circinus, which represents a draftsman's compasses). Pyxis was introduced by Nicolas Louis de Lacaille in the 18th century. The constellation is located close to those forming the old constellation of the ship Argo Navis, and in the 19th century astronomer John Herschel suggested renaming Pyxis to Malus, the mast, but the suggestion was not followed. Pyxis is completely visible from latitudes south of 53 degrees north, with its best evening-sky visibility in February and March.
The plane of the Milky Way passes through Pyxis. A faint constellation, its three brightest stars—Alpha, Beta and Gamma Pyxidis—are in a rough line. At magnitude 3.68, Alpha is the constellation's brightest star. It is a blue-white star around 22,000 times as luminous as the Sun. Near Alpha is T Pyxidis, a recurrent nova that has flared up to magnitude 7 every few decades. Three star systems have planets, all discovered by doppler spectroscopy."
Del,Delphinus,"Delphinus  is a constellation in the northern sky, close to the celestial equator. Its name is Latin for dolphin. Delphinus was one of the 48 constellations listed by the 2nd century astronomer Ptolemy, and it remains among the 88 modern constellations recognized by the International Astronomical Union. It is one of the smaller constellations, ranked 69th in size.
Delphinus' brightest stars form a distinctive asterism that can easily be recognized. It is bordered (clockwise from north) by Vulpecula the fox Sagitta the arrow, Aquila the eagle, Aquarius the water-carrier, Equuleus the foal and Pegasus the flying horse."
Ara,Ara,"Ara is a southern constellation situated between Scorpius and Triangulum Australe. Its Latin name is Latin for ""altar"". Ara was one of the 48 Greek constellations described by the 2nd century astronomer Ptolemy, and it remains one of the 88 modern constellations defined by the International Astronomical Union."
Sgr,Sagittarius,"Sagittarius is one of the constellations of the zodiac. It is one of the 48 constellations listed by the 2nd-century astronomer Ptolemy and remains one of the 88 modern constellations. Its name is Latin for the archer, and its symbol is  (Unicode U+2650 ♐), a stylized arrow. Sagittarius is commonly represented as a centaur pulling-back a bow. It lies between Scorpius and Ophiuchus to the west and Capricornus to the east.
The centre of the Milky Way lies in the westernmost part of Sagittarius (see Sagittarius A)."
CMa,Canis Major,"Canis Major  is a constellation in the southern celestial hemisphere. In the second century, it was included in Ptolemy's 48 constellations, and is counted among the 88 modern constellations. Its name is Latin for ""greater dog"" in contrast to Canis Minor, the ""lesser dog""; both figures are commonly represented as following the constellation of Orion the hunter through the sky. The Milky Way passes through Canis Major and several open clusters lie within its borders, most notably M41.
Canis Major contains Sirius, the brightest star in the night sky, known as the ""dog star"". It is bright because of its proximity to the Solar System. In contrast, the other bright stars of the constellation are stars of great distance and high luminosity. At magnitude 1.5, Epsilon Canis Majoris (Adhara) is the second brightest star of the constellation and the brightest source of extreme ultraviolet radiation in the night sky. Next in brightness are the yellow-white supergiant Delta (Wezen) at 1.8, the blue-white giant Beta (Mirzam) at 2.0, blue-white supergiants Eta (Aludra) at 2.4 and Omicron1 at 3.0, and white spectroscopic binary Zeta (Furud), also at 3.0. The red hypergiant VY Canis Majoris is one of the largest stars known, while the neutron star RX J0720.4-3125 has a radius of a mere 5 km.

"
Hyi,Hydrus,"Hydrus  is a small constellation in the deep southern sky. It was first depicted on a celestial atlas by Johann Bayer in his 1603 Uranometria. The French explorer and astronomer Nicolas Louis de Lacaille charted the brighter stars and gave their Bayer designations in 1756. Its name means ""male water snake"", as opposed to Hydra, a much larger constellation that represents a female water snake. It remains below the horizon for most Northern Hemisphere observers.
The brightest star is the 2.8-magnitude Beta Hydri, also the closest reasonably bright star to the south celestial pole. Pulsating between magnitude 3.26 and 3.33, Gamma Hydri is a variable red giant some 60 times the diameter of our Sun. Lying near it is VW Hydri, one of the brightest dwarf novae in the heavens. Four star systems have been found to have exoplanets to date, most notably HD 10180, which could bear up to nine planetary companions."
Ind,Indus,Indus is a constellation in the southern sky created in the late sixteenth century.
Hor,Horologium,"Horologium is a faint constellation in the southern sky. It was devised by French astronomer Nicolas Louis de Lacaille in 1752, and it remains one of the 88 modern constellations. The constellation's brightest star is Alpha Horologii, an orange giant. R Horologii is a red giant Mira variable with one of the widest ranges in brightness known. Two star systems have exoplanets, while Nu Horologii has a debris disk."
Hya,Hydra,"Hydra is the largest of the 88 modern constellations, measuring 1303 square degrees. Also one of the longest at over 100 degrees, its southern end abuts Libra and Centaurus and its northern end borders Cancer. It has a long history, having been included among the 48 constellations listed by the 2nd century astronomer Ptolemy. It is commonly represented as a water snake. It should not be confused with the similarly named constellation of Hydrus."
Per,Perseus,"Perseus, named after the Greek mythological hero Perseus, is a constellation in the northern sky. It is one of the 48 listed by the 2nd-century astronomer Ptolemy, and among the 88 modern constellations defined by the International Astronomical Union (IAU). It is located in the northern celestial hemisphere near several other constellations named after ancient Greek legends surrounding Perseus, including Andromeda to the west and Cassiopeia to the north. Perseus is also bordered by Aries and Taurus to the south, Auriga to the east, Camelopardalis to the north, and Triangulum to the west. Some star atlases during the early 19th century also depicted Perseus holding onto the head of the Medusa, whose asterism was named together as Perseus et Caput Medusae, however, this never came into popular usage.
The galactic plane of the Milky Way passes through Perseus but is mostly obscured by molecular clouds. The constellation's brightest star is the yellow-white supergiant Alpha Persei (also called Mirfak), which shines at magnitude 1.79. It and many of the surrounding stars are members of an open cluster known as the Alpha Persei Cluster. The best-known star, however, is Algol (Beta Persei), linked with ominous legends because of its variability, which is noticeable to the naked eye. Rather than being an intrinsically variable star, it is an eclipsing binary. Other notable star systems in Perseus include X Persei, a binary system containing a neutron star, and GK Persei, a nova that peaked at magnitude 0.2 in 1901. The Double Cluster, comprising two open clusters quite near each other in the sky, was known to the ancient Chinese. The constellation gives its name to the Perseus cluster (Abell 426), a massive galaxy cluster located 250 million light-years from Earth. It hosts the radiant of the annual Perseids meteor shower—one of the most prominent meteor showers in the sky."
Cyg,Cygnus,"Cygnus  is a northern constellation lying on the plane of the Milky Way, deriving its name from the Latinized Greek word for swan. The swan is one of the most recognizable constellations of the northern summer and autumn, it features a prominent asterism known as the Northern Cross (in contrast to the Southern Cross). Cygnus was among the 48 constellations listed by the 2nd century astronomer Ptolemy, and it remains one of the 88 modern constellations.
Cygnus contains Deneb, one of the brightest stars in the night sky and one corner of the Summer Triangle, as well as some notable X-ray sources and the giant stellar association of Cygnus OB2. One of the stars of this association, NML Cygni, is one of the largest stars currently known. The constellation is also home to Cygnus X-1, a distant X-ray binary containing a supergiant and unseen massive companion that was the first object widely held to be a black hole. Many star systems in Cygnus have known planets as a result of the Kepler Mission observing one patch of the sky, the patch is the area around Cygnus. In addition, most of the eastern part of Cygnus is dominated by the Hercules–Corona Borealis Great Wall, a giant galaxy filament that is the largest known structure in the observable universe; covering most of the northern sky."
LMi,Leo Minor,"Leo Minor is a small and faint constellation in the northern celestial hemisphere. Its name is Latin for ""the smaller lion"", in contrast to Leo, the larger lion. It lies between the larger and more recognizable Ursa Major to the north and Leo to the south. Leo Minor was not regarded as a separate constellation by classical astronomers; it was designated by Johannes Hevelius in 1687.
There are 37 stars brighter than apparent magnitude 6.5 in the constellation; three are brighter than magnitude 4.5. 46 Leonis Minoris, an orange giant of magnitude 3.8, is located some 95 light-years from Earth. At magnitude 4.4, Beta Leonis Minoris is the second brightest star and the only one in the constellation with a Bayer designation. It is a binary star, the brighter component of which is an orange giant and the fainter a yellow-white main sequence star. The third brightest star is 21 Leonis Minoris, a rapidly rotating white main-sequence star of average magnitude 4.5. The constellation also includes two stars with planetary systems, two pairs of interacting galaxies, and the unique deep-sky object Hanny's Voorwerp."
Aqr,Aquarius,"Aquarius is a constellation of the zodiac, situated between Capricornus and Pisces. Its name is Latin for ""water-carrier"" or ""cup-carrier"", and its symbol is  (Unicode ♒), a representation of water.
Aquarius is one of the oldest of the recognized constellations along the zodiac (the sun's apparent path). It was one of the 48 constellations listed by the 2nd century AD astronomer Ptolemy, and it remains one of the 88 modern constellations. It is found in a region often called the Sea due to its profusion of constellations with watery associations such as Cetus the whale, Pisces the fish, and Eridanus the river."
Sco,Scorpius,"Scorpius is one of the constellations of the zodiac. Its name is Latin for scorpion, and its symbol is  (Unicode ♏). It lies between Libra to the west and Sagittarius to the east. It is a large constellation located in the southern hemisphere near the center of the Milky Way."
Mic,Microscopium,"Microscopium  is a minor constellation in the Southern Celestial Hemisphere, one of twelve created in the 18th century by French astronomer Nicolas Louis de Lacaille and one of several depicting scientific instruments. Its name is a Latinised form of the Greek word for microscope. Its stars are faint and hardly visible from most of the non-tropical Northern Hemisphere.
The constellation's brightest star is Gamma Microscopii of apparent magnitude 4.68, a yellow giant located around 381 light-years distant. Two star systems—WASP-7 and HD 205739—have planets, while two others—the young red dwarf star AU Microscopii and the sunlike HD 202628—have debris disks. AU Microscopii and the binary red dwarf system AT Microscopii are probably a wide triple system and members of the Beta Pictoris moving group. Nicknamed ""Speedy Mic"", BO Microscopii is a star with an extremely fast rotation period of 9 hours 7 minutes."
Phe,Phoenix,"Phoenix is a minor constellation in the southern sky. Named after the mythical phoenix, it was first depicted on a celestial atlas by Johann Bayer in his 1603 Uranometria. The French explorer and astronomer Nicolas Louis de Lacaille charted the brighter stars and gave their Bayer designations in 1756. The constellation stretches from roughly −39° to −57° declination, and from 23.5h to 2.5h of right ascension. The constellations Phoenix, Grus, Pavo and Tucana, are known as the Southern Birds.
The brightest star, Alpha Phoenicis, is named Ankaa, an Arabic word meaning 'the Phoenix'. It is an orange giant of apparent magnitude 2.4. Next is Beta Phoenicis, actually a binary system composed of two yellow giants with a combined apparent magnitude of 3.3. Nu Phoenicis has a dust disk, while the constellation has ten star systems with known planets and the recently discovered galaxy clusters El Gordo and the Phoenix Cluster—located 7.2 and 5.7 billion light years away respectively, two of the largest objects in the visible universe. Phoenix is the radiant of two annual meteor showers: the Phoenicids in December, and the July Phoenicids."
Leo,Leo,"Leo  is one of the constellations of the zodiac, lying between Cancer to the west and Virgo to the east. Its name is Latin for lion, and to the ancient Greeks represented the Nemean Lion killed by the mythical Greek hero Heracles (known to the ancient Romans as Hercules) as one of his twelve labors. Its symbol is  (Unicode ♌). One of the 48 constellations described by the 2nd century astronomer Ptolemy, Leo remains one of the 88 modern constellations today, and one of the most easily recognizable due to its many bright stars and a distinctive shape that is reminiscent of the crouching lion it depicts. The lion's mane and shoulders also form an asterism known as ""the Sickle,"" which to modern observers may resemble a backwards ""question mark."""
Sge,Sagitta,"Sagitta is a dim but distinctive constellation in the northern sky. Its name is Latin for ""arrow"", and it should not be confused with the larger constellation Sagittarius, the archer. Although Sagitta is an ancient constellation, it has no star brighter than 3rd magnitude and has the third-smallest area of all constellations (only Equuleus and Crux are smaller). It was included among the 48 constellations listed by the 2nd century astronomer Ptolemy, and it remains one of the 88 modern constellations defined by the International Astronomical Union. Located to the north of the equator, Sagitta can be seen from every location on Earth except within the Antarctic circle.
The red giant Gamma Sagittae is the constellation's brightest star, with an apparent magnitude of 3.47. Two star systems have been found to have planets."
Lac,Lacerta,"Lacerta is one of the 88 modern constellations defined by the International Astronomical Union. Its name is Latin for lizard. A small, faint constellation, it was created in 1687 by the astronomer Johannes Hevelius. Its brightest stars form a ""W"" shape similar to that of Cassiopeia, and it is thus sometimes referred to as 'Little Cassiopeia'. It is located between Cygnus, Cassiopeia and Andromeda on the northern celestial sphere. The northern part lies on the Milky Way."
Oph,Ophiuchus,Ophiuchus  and Anguitenens.
Ari,Aries,"Aries is one of the constellations of the zodiac. It is located in the northern celestial hemisphere between Pisces to the west and Taurus to the east. The name Aries is Latin for ram, and its symbol is  (Unicode ♈), representing a ram's horns. It is one of the 48 constellations described by the 2nd century astronomer Ptolemy, and remains one of the 88 modern constellations. It is a mid-sized constellation, ranking 39th overall size, with an area of 441 square degrees (1.1% of the celestial sphere).
Although Aries came to represent specifically the ram whose fleece became the Golden Fleece of Ancient Greek mythology, it has represented a ram since late Babylonian times. Before that, the stars of Aries formed a farmhand. Different cultures have incorporated the stars of Aries into different constellations including twin inspectors in China and a porpoise in the Marshall Islands. Aries is a relatively dim constellation, possessing only four bright stars: Hamal (Alpha Arietis, second magnitude), Sheratan (Beta Arietis, third magnitude), Mesarthim (Gamma Arietis, fourth magnitude), and 41 Arietis (also fourth magnitude). The few deep-sky objects within the constellation are quite faint and include several pairs of interacting galaxies. Several meteor showers appear to radiate from Aries, including the Daytime Arietids and the Epsilon Arietids."
Lyr,Lyra,"Lyra (; Latin for lyre, from Greek λύρα) is a small constellation. It is one of 48 listed by the 2nd century astronomer Ptolemy, and is one of the 88 constellations recognized by the International Astronomical Union. Lyra was often represented on star maps as a vulture or an eagle carrying a lyre, and hence sometimes referred to as Aquila Cadens or Vultur Cadens. Beginning at the north, Lyra is bordered by Draco, Hercules, Vulpecula, and Cygnus. Lyra is visible from the northern hemisphere from spring through autumn, and nearly overhead, in temperate latitudes, during the summer months. From the southern hemisphere, it is visible low in the northern sky during the winter months.
Vega, Lyra's brightest star is one of the brightest stars in the night sky, and forms a corner of the famed Summer Triangle asterism. Beta Lyrae is the prototype of a class of stars known as Beta Lyrae variables. These binary stars are so close to each other that they become egg-shaped and material flows from one to the other. Epsilon Lyrae, known informally as the Double Double, is a complex multiple star system. Lyra also hosts the Ring Nebula, the second-discovered and best-known planetary nebula."
Aur,Auriga,"Auriga is one of the 48 constellations listed by the 2nd-century astronomer Ptolemy and remains one of the 88 modern constellations. Located north of the celestial equator, its name is the Latin word for ""charioteer"", associating it with various mythological charioteers, including Erichthonius and Myrtilus. Auriga is most prominent during winter evenings in the Northern Hemisphere, along with the five other constellations that have stars in the Winter Hexagon asterism. Because of its northern declination, Auriga is only visible in its entirety as far as 34° south; for observers farther south it lies partially or fully below the horizon. A large constellation, with an area of 657 square degrees, it is half the size of the largest constellation, Hydra.
Its brightest star, Capella, is an unusual multiple star system among the brightest stars in the night sky. Beta Aurigae is an interesting variable star in the constellation; Epsilon Aurigae, a nearby eclipsing binary with an unusually long period, has been studied intensively. Because of its position near the winter Milky Way, Auriga has many bright open clusters in its borders, including M36, M37, and M38, popular targets for amateur astronomers. In addition, it has one prominent nebula, the Flaming Star Nebula, associated with the variable star AE Aurigae.
In Chinese mythology, Auriga's stars were incorporated into several constellations, including the celestial emperors' chariots, made up of the modern constellation's brightest stars. Auriga is home to the radiant for the Aurigids, Zeta Aurigids, Delta Aurigids, and the hypothesized Iota Aurigids."
Ser,Serpens,"Serpens (""the Serpent"", Greek Ὄφις) is a constellation of the northern hemisphere. One of the 48 constellations listed by the 2nd-century astronomer Ptolemy, it remains one of the 88 modern constellations defined by the International Astronomical Union. It is unique among the modern constellations in being split into two non-contiguous parts, Serpens Caput (Serpent Head) to the west and Serpens Cauda (Serpent Tail) to the east. Between these two halves lies the constellation of Ophiuchus, the ""Serpent-Bearer"". In figurative representations, the body of the serpent is represented as passing behind Ophiuchus between Mu Serpentis in Serpens Caput and Nu Serpentis in Serpens Cauda.
The brightest star in Serpens is the red giant star Alpha Serpentis, or Unukalhai, in Serpens Caput, with an apparent magnitude of 2.63. Also located in Serpens Caput are the naked-eye globular cluster Messier 5 and the naked-eye variables R Serpentis and Tau4 Serpentis. Notable extragalactic objects include Seyfert's Sextet, one of the densest galaxy clusters known; Arp 220, the prototypical ultraluminous infrared galaxy; and Hoag's Object, the most famous of the very rare class of galaxies known as ring galaxies.
Part of the Milky Way's galactic plane passes through Serpens Cauda, which is therefore rich in galactic deep-sky objects, such as the Eagle Nebula (IC 4703) and its associated star cluster Messier 16. The nebula measures 70 light-years by 50 light-years and contains the Pillars of Creation, three dust clouds that became famous for the image taken by the Hubble Space Telescope. Other striking objects include the Red Square Nebula, one of the few objects in astronomy to take on a square shape; and Westerhout 40, a massive nearby star-forming region consisting of a molecular cloud and an H II region."
Vir,Virgo,"Virgo is one of the constellations of the zodiac. Its name is Latin for virgin, and its symbol is ♍. Lying between Leo to the west and Libra to the east, it is the second largest constellation in the sky (after Hydra). It can be easily found through its brightest star, Spica."
